,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,u_newsCatInterests,u_newsCatDislike,u_newsCatInterestsST,u_click_ca2_news,i_docId,i_s_sourceId,i_regionEntity,i_cat,i_entities,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label,cillabel,pro
9163,118724,10,17,14,16,7,10^213^57^168^57,0,sdv-pii-ihvyq,sdv-pii-6k2s4,sdv-pii-zuics,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,538,216,sdv-pii-4q5rm,0,5,11,20,367,5,1158,2,1,202206081725,-1,-1,0
9164,229833,10,17,14,16,9,199^112^114^78,0,sdv-pii-zadwc,sdv-pii-8wfi6,sdv-pii-imixq,0c7b8bcc1e8278af017da03e410f0d34954df254,3187,79,sdv-pii-7gxp9,0,0,11,15,1071,5,3141,2,1,202206082314,-1,-1,0
9165,256125,16,17,14,17,6,78^8^98^0^10,0,sdv-pii-zc3i5,sdv-pii-ujtld,sdv-pii-bq1ar,9c4c4e2467684537554e425a08ef61f0cfee9e7c,0,84,sdv-pii-faftd,0,0,13,18,1472,12,2202,2,0,202206081115,-1,-1,0
9166,238809,10,17,14,17,7,171^216^117^65^16,0,sdv-pii-aav55,sdv-pii-9a3j7,sdv-pii-stipn,a1e7a7f7872e00df96da070f5b805fae5f82faac,269,207,sdv-pii-w7t7p,7,1,13,18,1423,17,123,2,1,202206081455,-1,-1,0
9167,166066,14,17,14,17,2,50^219^10^173^114,0,sdv-pii-dhnt3,sdv-pii-gzr8y,sdv-pii-m1hro,e921c32274251bdd72bdf2ccbba1029f35a0e55c,2023,182,sdv-pii-yfafi,0,0,13,20,1247,10,2299,2,1,202206081995,-1,-1,100
9168,236277,10,17,14,17,9,199^62^169^168^98,0,sdv-pii-xo8a8,sdv-pii-woph2,sdv-pii-fuck7,649d02b90c5b67640c52888c4b91200d886cba83,104,197,sdv-pii-le8dr,0,9,11,18,219,9,2462,3,0,202206082127,-1,-1,0
9169,205732,16,17,14,17,2,168^10^117^21^98,0,sdv-pii-2ubko,sdv-pii-te9bd,sdv-pii-apv21,f8522f3692a0433a305f37d32b16e94df3d6cc22,65,107,sdv-pii-bhtg5,9,4,13,14,887,9,1475,3,0,202206080986,-1,-1,0
9170,123406,14,17,14,11,9,0,0,sdv-pii-06gn5,sdv-pii-6myii,sdv-pii-2mez1,538603e8c63d31f46f14730cd9d2674bb373cdab,1240,187,sdv-pii-pysky,9,6,13,19,355,14,1293,2,0,202206082221,-1,-1,0
9171,255858,10,16,14,12,4,98^199^112^78^98,0,sdv-pii-u13bs,sdv-pii-p4m3y,sdv-pii-xnksq,747a7db16c6058ed095fa8d44758858baf1bf9bd,2066,109,sdv-pii-zjwy1,0,8,13,20,918,9,390,2,0,202206081838,-1,-1,0
9172,105986,11,17,14,17,8,78^98^0^98^98,0,sdv-pii-3gl8s,sdv-pii-u4fes,sdv-pii-c5f59,645e57afbbafce5159ab7fe956837c40103f33c9,10,92,sdv-pii-gcza1,0,2,10,20,40,8,1054,2,1,202206081312,-1,-1,0
9173,202076,16,17,14,17,2,10^168^44^96^191,0,sdv-pii-ljp7e,sdv-pii-u4eja,sdv-pii-5mnek,7c660d6a3deaa17bc11329e02198c3c68c273264,0,25,sdv-pii-0hiu2,4,6,13,13,170,2,416,2,0,202206081991,-1,-1,100
9174,242367,14,17,14,17,5,216^109^199,0,sdv-pii-eqz3j,sdv-pii-a2j82,sdv-pii-99lsw,06c915cccebc58492214cd3122da3d2812065249,0,46,sdv-pii-f0p3p,0,0,14,17,597,7,849,2,0,202206080799,-1,-1,0
9175,197939,15,16,16,16,0,78^0^112^94^57,0,sdv-pii-kjf97,sdv-pii-k87s9,sdv-pii-wt9mx,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,178,192,sdv-pii-qjhlr,0,5,13,20,1008,8,2344,5,0,202206082094,-1,-1,0
9176,218536,11,17,14,17,8,98^98^98^78^220,0,sdv-pii-7wylu,sdv-pii-pz47i,sdv-pii-egokz,e9b246565ea0affb4340f5ce05711f06c0a579a1,0,129,sdv-pii-80vfs,2,7,13,19,1312,8,137,2,0,202206081254,-1,-1,0
9177,192293,14,17,16,17,0,98^10^65^173^65,0,sdv-pii-5a3wt,sdv-pii-kukgo,sdv-pii-uwl66,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,0,1,sdv-pii-ugv14,1,5,14,20,429,11,2813,2,1,202206080872,-1,-1,0
9178,255973,16,17,14,17,5,98^112^0^112^0,0,sdv-pii-pflrl,sdv-pii-1hfcu,sdv-pii-gg4jx,645e57afbbafce5159ab7fe956837c40103f33c9,195,179,sdv-pii-0uzgd,3,0,13,20,733,1,2829,3,0,202206082231,-1,-1,0
9179,236411,10,17,14,17,5,96^213^0^109^79,0,sdv-pii-4qr7t,sdv-pii-503z3,sdv-pii-cf03m,97d58363741b39e8d6fce7921d93f90aa31985f2,1658,212,sdv-pii-j9l4i,0,3,13,16,698,7,2153,2,0,202206082308,-1,-1,0
9180,277075,10,17,14,17,8,65^0^63^65^98,0,sdv-pii-f76aq,sdv-pii-pih56,sdv-pii-uai3u,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,108,207,sdv-pii-8zh0v,0,0,13,15,627,3,1436,6,0,202206082093,-1,-1,100
9181,275957,11,11,14,17,5,168^96^112^57^98,0,sdv-pii-itfsg,sdv-pii-6r3oy,sdv-pii-bof1h,06c915cccebc58492214cd3122da3d2812065249,1,44,sdv-pii-9hvbz,0,9,13,14,1448,14,2901,3,0,202206082171,-1,-1,0
9182,131433,11,17,14,17,9,171^169^65^172^216,0,sdv-pii-2j7at,sdv-pii-9qqcl,sdv-pii-wq7xh,d83013098cdde04685a556bc61b720d38c86530b,64,35,sdv-pii-lxfhv,6,9,13,20,85,3,1428,2,0,202206080421,-1,-1,0
9183,211682,15,17,14,17,2,0^168^112^112^153,57,sdv-pii-vnn99,sdv-pii-tlkvm,sdv-pii-28yrs,3a705744387ea91d68ce6b8172b528c53df49185,91,215,sdv-pii-9q1be,0,4,13,14,719,3,2474,4,1,202206082115,-1,-1,0
9184,125185,15,17,14,17,9,98^220^98^152^98,0,sdv-pii-yw94z,sdv-pii-uwq9i,sdv-pii-kev6w,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,2,210,sdv-pii-xbo0z,0,6,13,20,1316,15,793,2,0,202206081419,-1,-1,0
9185,100700,14,17,14,17,1,117^169^219^86^199,0,sdv-pii-6fjr8,sdv-pii-c0t2w,sdv-pii-lxlh9,59c1001ac1d7cbba5be35672b25971baf44db919,3187,174,sdv-pii-4mga7,1,0,13,19,200,10,2432,8,0,202206082124,-1,-1,0
9186,135834,15,17,14,17,0,191^8^112^112^98,0,sdv-pii-r9317,sdv-pii-un5i4,sdv-pii-f031n,f8522f3692a0433a305f37d32b16e94df3d6cc22,2227,167,sdv-pii-14u8c,0,9,13,20,1196,5,847,2,1,202206081964,-1,-1,0
9187,156236,14,17,14,17,0,216^0^140^86^71,65,sdv-pii-1atv6,sdv-pii-mmgml,sdv-pii-1jiqp,109e82273c3390cbefcb8658ce12568e83e91d4b,1,189,sdv-pii-x52h6,0,9,13,15,501,3,288,5,0,202206082305,1,-1,100
9188,129892,11,11,14,15,0,199^140^109^112^16,0,sdv-pii-uomfb,sdv-pii-0yr5h,sdv-pii-hrrvb,d1eab5f8152c78b9a19f78ce07a016ba85b79129,1762,67,sdv-pii-br7bc,0,9,13,16,1158,9,1636,2,1,202206081583,-1,-1,0
9189,134832,13,17,14,17,9,171^167^112^206^213,0,sdv-pii-4nvvd,sdv-pii-hzeke,sdv-pii-cwtbn,06c915cccebc58492214cd3122da3d2812065249,729,164,sdv-pii-npkhy,2,0,13,17,460,2,1260,2,1,202206081676,-1,-1,0
9190,272584,15,17,14,17,6,0^216^171^112^182,0,sdv-pii-l6phq,sdv-pii-1khso,sdv-pii-qr1b9,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,0,206,sdv-pii-fb0ff,2,0,11,20,627,3,1529,2,1,202206080613,-1,-1,0
9191,179990,11,17,14,17,2,171^49^0^216^0,0,sdv-pii-14dy4,sdv-pii-bhcg5,sdv-pii-9lftu,649d02b90c5b67640c52888c4b91200d886cba83,2905,209,sdv-pii-f79j0,3,0,11,12,1154,7,767,2,0,202206080343,-1,-1,0
9192,263237,14,17,14,17,8,216^171^0^206^213,0,sdv-pii-2sxlh,sdv-pii-0d42y,sdv-pii-id7hv,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,34,106,sdv-pii-ybcb7,2,0,11,19,1132,7,887,2,1,202206082097,-1,-1,0
9193,100605,15,14,16,10,0,171^168^104^109^58,0,sdv-pii-fcsaz,sdv-pii-r8n33,sdv-pii-wejrs,3a705744387ea91d68ce6b8172b528c53df49185,204,18,sdv-pii-e0d68,0,6,13,20,319,5,1308,2,0,202206081882,-1,-1,100
9194,118515,15,17,16,17,5,112,0,sdv-pii-fpchd,sdv-pii-lhrlt,sdv-pii-sc55p,df7adace3b79e5c31d0e4e9ddc9ca5f45734b084,11,22,sdv-pii-7rnuo,1,5,11,20,544,10,1817,2,0,202206081280,-1,-1,0
9195,146202,11,11,16,17,8,98^98^78^98^0,0,sdv-pii-ervzj,sdv-pii-zru7l,sdv-pii-0yq49,7f62f107159c186104f1f6ca53d9e79c01d1987d,2018,140,sdv-pii-tgbq0,0,0,13,20,1143,8,1474,2,0,202206080971,-1,-1,0
9196,163318,10,17,14,17,8,65^63^65^65^0,0,sdv-pii-q7lpt,sdv-pii-5c307,sdv-pii-fp4fa,8bfd032b50b89d2eaa8c957052a757c6739d1438,59,32,sdv-pii-fotk6,3,3,13,18,454,6,404,2,0,202206082309,-1,-1,0
9197,136838,14,17,14,17,5,199^140^109^112^16,0,sdv-pii-y2ct4,sdv-pii-l3548,sdv-pii-o75mb,fb9e931ea391faa3721cb9030738783293385dea,746,0,sdv-pii-a8x6r,0,2,13,20,326,10,15,2,0,202206082160,-1,-1,0
9198,102400,10,16,16,13,9,65^153^59^78^98,0,sdv-pii-7wo0h,sdv-pii-jz5q1,sdv-pii-xig93,4880a2609e517f8bb972233bbdae00d24d21f403,280,120,sdv-pii-m3u7z,0,9,11,19,44,6,2534,2,1,202206081162,-1,-1,0
9199,247454,14,17,10,17,4,169,0,sdv-pii-xkey7,sdv-pii-2wxza,sdv-pii-3rb9f,747a7db16c6058ed095fa8d44758858baf1bf9bd,378,164,sdv-pii-wuykw,0,5,13,20,823,12,2134,3,0,202206081466,-1,-1,0
9200,225982,15,11,16,17,9,171^49^0^216^0,0,sdv-pii-jwvcl,sdv-pii-fqdxj,sdv-pii-bvce1,649d02b90c5b67640c52888c4b91200d886cba83,39,35,sdv-pii-7yhh8,0,2,13,16,1011,8,1129,2,0,202206081873,-1,-1,0
9201,179760,16,17,16,17,5,219,0,sdv-pii-rvu9w,sdv-pii-ytb42,sdv-pii-tke6o,d83013098cdde04685a556bc61b720d38c86530b,2,90,sdv-pii-rqng4,0,0,13,19,403,10,2720,2,0,202206082309,-1,-1,0
9202,202928,10,17,14,17,3,49^168^77^0^195,98^108,sdv-pii-dccpa,sdv-pii-bs05g,sdv-pii-rn1le,14cbe3735e6fd61add145586131b3cab9eb4280b,2952,70,sdv-pii-c2x5w,0,6,13,15,1173,8,2234,2,0,202206080828,-1,-1,0
9203,227372,16,17,14,11,3,86^67^39^169^142,0,sdv-pii-ctlah,sdv-pii-vfizb,sdv-pii-hkvdz,41e2128e796b6039e820b15e3473a48d11486700,3187,182,sdv-pii-kcw20,4,0,13,20,1055,4,2502,2,1,202206081765,-1,-1,100
9204,221998,14,11,16,17,0,100^171^216^168^169,0,sdv-pii-e5vf8,sdv-pii-4b4b4,sdv-pii-u865v,645e57afbbafce5159ab7fe956837c40103f33c9,0,189,sdv-pii-ync83,0,6,11,16,1378,5,408,2,1,202206081133,-1,-1,0
9205,159799,14,17,11,12,0,0,0,sdv-pii-o9hif,sdv-pii-j0dxx,sdv-pii-z31m5,d6e098d48961d23729d1250e2ac5ac00d696edb6,2851,54,sdv-pii-j20tl,5,2,11,19,182,9,2420,2,1,202206081148,-1,-1,0
9206,255248,10,17,14,17,6,199^78^140^169^112,0,sdv-pii-npbaz,sdv-pii-ams6r,sdv-pii-6uaui,649d02b90c5b67640c52888c4b91200d886cba83,0,219,sdv-pii-0t6j5,2,4,13,20,1291,5,757,5,0,202206082269,1,-1,0
9207,227290,14,17,14,17,5,171^0^86^39^86,0,sdv-pii-38lwb,sdv-pii-nrksf,sdv-pii-hidcw,fb9e931ea391faa3721cb9030738783293385dea,64,129,sdv-pii-2j25u,0,5,11,18,663,9,2820,2,1,202206081121,-1,-1,0
9208,266982,16,17,14,17,6,65^39^199^200^220,0,sdv-pii-gtdj7,sdv-pii-70bi6,sdv-pii-5cnpm,90b007ad2e68979c89d178e79f7791b123967345,1304,157,sdv-pii-9xgpx,7,4,13,15,1059,16,2187,6,0,202206081086,-1,-1,20
9209,131223,14,17,10,11,9,98^98^78^98^98,0,sdv-pii-hgf8m,sdv-pii-udbfv,sdv-pii-k8fl1,c21bad4995c1d94efb11de20e289516808338b39,213,175,sdv-pii-m1c1a,3,9,11,20,186,7,534,2,1,202206081313,-1,-1,0
9210,214080,14,17,14,17,2,216^0^117^59^7,0,sdv-pii-z3lsw,sdv-pii-9fd5i,sdv-pii-52o6f,c79f10cf00438f227d16311908a4e5484ed18dda,152,119,sdv-pii-8s5qd,0,6,13,17,709,6,2927,3,0,202206081531,-1,-1,0
9211,286099,11,17,14,17,8,168^112^216^171^0,0,sdv-pii-eet8c,sdv-pii-xkj1x,sdv-pii-4owab,ce4ab1dd208e1c65973f4f706ecbbb796ea18441,3187,152,sdv-pii-k33cd,2,2,13,18,570,5,778,2,0,202206080526,1,-1,100
9212,101477,14,11,14,13,0,168^78^0^98^98,0,sdv-pii-hc8sn,sdv-pii-b2cob,sdv-pii-5kf2h,fb9e931ea391faa3721cb9030738783293385dea,5,135,sdv-pii-mewlf,7,2,13,19,604,4,1517,2,1,202206081916,-1,-1,0
9213,191077,14,12,14,17,0,78^98^98^0^98,0,sdv-pii-l4dyo,sdv-pii-5yg7s,sdv-pii-nh3z5,da43cb15ed2d50d32fb518343f86b8db4c7774bc,0,193,sdv-pii-r3ydd,0,0,11,20,269,3,1226,2,1,202206082108,-1,-1,0
9214,244504,14,17,14,15,3,195^168^78^153^171,0,sdv-pii-tvtxf,sdv-pii-8oimp,sdv-pii-vmevg,0c7b8bcc1e8278af017da03e410f0d34954df254,0,34,sdv-pii-ybo28,0,0,13,17,1339,13,1279,2,0,202206081316,-1,-1,0
9215,253699,14,17,14,15,2,16,0,sdv-pii-h2zwf,sdv-pii-pvvfp,sdv-pii-qallc,8bfd032b50b89d2eaa8c957052a757c6739d1438,6,83,sdv-pii-pct76,1,0,11,16,489,9,1737,2,0,202206082093,-1,-1,0
9216,265692,14,17,14,17,8,78^0^98^98^98,0,sdv-pii-bk9o4,sdv-pii-nf5gb,sdv-pii-rj1zk,ae7772568940737c8c2b76d6acc8c18836fe51ba,0,181,sdv-pii-l4yxq,0,9,13,10,849,10,1928,4,0,202206080310,-1,-1,0
9217,200903,14,17,14,17,6,199^78^98^173^169,0,sdv-pii-6datb,sdv-pii-xmbyo,sdv-pii-8kn72,14cbe3735e6fd61add145586131b3cab9eb4280b,0,8,sdv-pii-sjms4,0,0,11,16,1461,3,1837,2,1,202206082234,-1,-1,0
9218,210480,15,17,14,16,6,219,0,sdv-pii-rd7p2,sdv-pii-9lgrk,sdv-pii-2d9xk,649d02b90c5b67640c52888c4b91200d886cba83,7,55,sdv-pii-9dtjp,0,8,13,18,620,6,1330,3,1,202206081457,-1,-1,0
9219,163520,15,11,14,15,8,169^111^117^42^15,0,sdv-pii-1t1mv,sdv-pii-yh9cw,sdv-pii-y0ouk,d6adefe5af67ae800d4cfc94459f52418ee17c65,0,167,sdv-pii-0umbc,0,0,13,14,1060,3,207,3,0,202206081849,-1,-1,0
9220,118348,14,17,14,16,0,86^65^199^63^109,0,sdv-pii-i9tcl,sdv-pii-4e279,sdv-pii-acp6o,34c7e36ce55e5f2cdd64d65f39f249b7b9fbed43,107,177,sdv-pii-obnkx,8,0,14,19,903,5,174,4,0,202206081632,-1,-1,0
9221,147213,10,17,14,11,4,199^203^62^15^44,98^108^51^36,sdv-pii-hgx80,sdv-pii-8wpi7,sdv-pii-klf63,1a3af1f28e25bedb03dc170b923e9c2c819b805f,702,161,sdv-pii-wsird,1,2,11,18,1390,2,786,6,0,202206080989,-1,-1,0
9222,180592,11,17,14,17,5,98^78^112^57^98,0,sdv-pii-pipdl,sdv-pii-ql2dm,sdv-pii-oge4y,645e57afbbafce5159ab7fe956837c40103f33c9,5,84,sdv-pii-4sy81,2,3,10,20,1402,11,1569,2,1,202206080368,1,-1,0
9223,218823,14,17,14,16,0,168^171^216^104^203,0,sdv-pii-k71g2,sdv-pii-mgtju,sdv-pii-6t57z,05f6f1edca4463229c16103cf2f718359795da74,450,156,,9,0,13,11,934,3,605,2,0,202206081696,-1,-1,0
9224,104393,11,11,14,15,9,112^98^98^0^112,0,sdv-pii-azqtq,sdv-pii-qohx0,sdv-pii-kv2v2,a4db5f674b12a14c7a1954433e671a93ba20aa7f,65,216,sdv-pii-7hwd7,7,8,13,18,864,9,608,5,0,202206081850,-1,-1,0
9225,242874,10,17,16,17,9,220^39^30^98^142,0,sdv-pii-u8lx9,sdv-pii-b6ske,sdv-pii-m8jvb,649d02b90c5b67640c52888c4b91200d886cba83,602,111,sdv-pii-ycnb5,0,0,13,20,213,9,3133,2,0,202206081057,-1,-1,0
9226,225400,14,17,14,17,5,168^112^112^98^65,0,sdv-pii-h68q2,sdv-pii-9dfjf,sdv-pii-dffbo,73d272f209161b6f831f4471cba4bf0ec88e528e,2078,42,sdv-pii-jbq39,0,9,14,17,395,8,2774,2,1,202206081217,-1,-1,0
9227,227311,14,17,14,17,7,65,25^147,sdv-pii-jbrae,sdv-pii-jmez1,sdv-pii-p1gkm,9c4c4e2467684537554e425a08ef61f0cfee9e7c,0,170,sdv-pii-ru7xl,0,6,13,14,666,8,1541,2,0,202206081018,-1,-1,0
9228,201000,11,17,14,16,4,0,0,sdv-pii-3looj,sdv-pii-6sxcz,sdv-pii-xz675,1eba881ea576fc05dfe457dd2111cd1505caa5a8,0,194,sdv-pii-ssmey,9,0,13,19,1070,9,974,2,1,202206082189,-1,-1,0
9229,109024,14,17,14,17,7,168^213^25^140^16,0,sdv-pii-kmxzj,sdv-pii-te6xu,sdv-pii-xyw8d,c07287c465dc24013ec0d11a16ec6b4fb88658be,3187,112,sdv-pii-if30y,3,0,13,18,766,20,519,2,0,202206080258,-1,-1,0
9230,246410,10,17,14,17,4,78^17^98^169^112,0,sdv-pii-axw0t,sdv-pii-3ckdd,sdv-pii-b0raw,c4d3ed25402e08c1d3633c806bc0987219a36edb,2161,216,sdv-pii-azvck,2,9,11,15,249,3,2230,3,1,202206081074,-1,-1,0
9231,227629,14,16,10,17,4,78^203^168^199^51,0,sdv-pii-nr96d,sdv-pii-52i3a,sdv-pii-ffyem,645e57afbbafce5159ab7fe956837c40103f33c9,782,203,sdv-pii-5n0h9,8,7,13,20,393,6,3136,2,0,202206081116,-1,-1,0
9232,206902,16,17,14,17,2,65^168^72^25^65,0,sdv-pii-cidyf,sdv-pii-lhoc5,sdv-pii-lqb47,1a3af1f28e25bedb03dc170b923e9c2c819b805f,389,33,sdv-pii-z3wcs,4,4,13,14,435,17,2599,2,0,202206082130,-1,-1,0
9233,141780,11,17,14,17,9,168^10^191^65,0,sdv-pii-h02vu,sdv-pii-us3mk,sdv-pii-ohhyq,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,48,49,sdv-pii-qxige,3,9,13,17,493,3,1202,8,0,202206081506,1,-1,0
9234,253205,15,17,14,17,0,171^168^131^13^80,0,sdv-pii-6nyb0,sdv-pii-w3mje,sdv-pii-411vy,1a3af1f28e25bedb03dc170b923e9c2c819b805f,2,101,sdv-pii-a42ta,0,0,14,17,1062,1,157,2,1,202206082209,-1,-1,100
9235,136868,14,17,14,17,9,78^220^62^199^169,0,sdv-pii-7d77d,sdv-pii-42hn8,sdv-pii-zs8pb,e9b246565ea0affb4340f5ce05711f06c0a579a1,2332,136,sdv-pii-36kht,1,0,13,20,323,8,589,2,0,202206081077,-1,-1,0
9236,122796,10,17,14,17,6,17^121^41^56^76,0,sdv-pii-cjzd5,sdv-pii-puwri,sdv-pii-m5oy9,9c4c4e2467684537554e425a08ef61f0cfee9e7c,3187,150,sdv-pii-efcvr,0,0,13,20,1237,13,535,2,1,202206081177,-1,-1,100
9237,132380,14,17,14,17,9,58^98^173^106^16,0,sdv-pii-3wysa,sdv-pii-pfjil,sdv-pii-tvn03,58f6c6757dd0d0b121c3fdf7c393d5fff7edb661,3187,206,sdv-pii-lkx33,0,0,13,17,126,2,853,3,0,202206081856,-1,-1,0
9238,201142,14,17,14,15,9,171^0^168^203^98,0,sdv-pii-mph2w,sdv-pii-1ioi4,sdv-pii-pf9bh,14cbe3735e6fd61add145586131b3cab9eb4280b,2392,45,sdv-pii-n4qll,4,0,11,11,661,9,411,2,1,202206081895,1,-1,0
9239,143843,16,17,14,17,3,17^195^216^112^171,0,sdv-pii-ijxy9,sdv-pii-fc21k,sdv-pii-rbtai,8bfd032b50b89d2eaa8c957052a757c6739d1438,3187,168,sdv-pii-l23o0,4,0,13,19,821,5,915,2,1,202206081620,-1,-1,0
9240,115378,16,17,14,17,9,171^65^59^21^136,0,sdv-pii-sy6sw,sdv-pii-l1l7e,sdv-pii-gvqrr,fb9e931ea391faa3721cb9030738783293385dea,158,138,sdv-pii-ntpvb,0,6,13,20,1388,5,2820,3,0,202206082077,-1,-1,0
9241,258521,11,17,14,17,0,168^10^98^119^98,0,sdv-pii-cjk4q,sdv-pii-pjmn5,sdv-pii-2532j,0c7b8bcc1e8278af017da03e410f0d34954df254,2434,181,sdv-pii-mfu0r,0,0,11,16,732,4,1659,2,1,202206080216,-1,-1,0
9242,259013,16,17,10,11,9,171^0^168^100^157,0,sdv-pii-e0iwp,sdv-pii-7osxu,sdv-pii-ugccf,39c20be9cce448a7128ede705bc005bbd0a60a63,2690,201,sdv-pii-6rqoe,0,6,13,20,470,6,1596,2,1,202206082056,1,-1,100
9243,277548,16,17,14,17,6,13^199^104^169^65,0,sdv-pii-a9x99,sdv-pii-mq92j,sdv-pii-hocaw,fb9e931ea391faa3721cb9030738783293385dea,0,20,sdv-pii-0oomu,0,9,10,13,1390,5,1936,2,1,202206081800,-1,-1,0
9244,234171,16,17,14,15,0,216^0^171^78^0,0,sdv-pii-07oqy,sdv-pii-a3iu5,sdv-pii-yod4c,da43cb15ed2d50d32fb518343f86b8db4c7774bc,911,172,sdv-pii-lz2az,1,0,13,19,1339,8,837,2,1,202206082200,-1,-1,0
9245,137090,16,17,14,17,8,78^8^98^0^10,0,sdv-pii-9v9gh,sdv-pii-6zbmv,sdv-pii-6qlg5,16987ee2415671ff4a0753d7e68e351edd6b3de4,0,4,sdv-pii-x7jaa,2,0,13,20,369,7,1409,3,1,202206081704,-1,-1,100
9246,217198,16,17,14,17,9,216^0^171^100^59,0,sdv-pii-rcikl,sdv-pii-3f1fx,sdv-pii-dfpyj,649d02b90c5b67640c52888c4b91200d886cba83,178,183,sdv-pii-gnijr,0,0,13,20,122,14,2030,2,1,202206082231,-1,-1,0
9247,243188,14,17,14,17,4,0,0,sdv-pii-g84sc,sdv-pii-kg6x5,sdv-pii-yo2qs,e9b246565ea0affb4340f5ce05711f06c0a579a1,1,61,sdv-pii-t1enk,9,0,13,20,979,9,895,2,1,202206081795,-1,-1,0
9248,101636,14,15,14,16,9,96^171^16^40^96,0,sdv-pii-b8189,sdv-pii-txuhi,sdv-pii-i5ggs,39c20be9cce448a7128ede705bc005bbd0a60a63,2978,136,sdv-pii-xlg3a,9,2,11,20,818,5,794,5,0,202206081572,-1,-1,0
9249,286315,16,17,14,17,2,168^199^109^213^44,0,sdv-pii-x16dd,sdv-pii-738bu,sdv-pii-bk9gx,58ad3133d62eb8b16254077e49ece31be9c8e306,1362,68,sdv-pii-putnf,0,0,11,19,920,5,1364,3,0,202206081766,-1,-1,0
9250,168467,15,17,14,17,0,65^168^153^65^0,0,sdv-pii-43gti,sdv-pii-0asdh,sdv-pii-lcvo2,f8640277ed0da3c8aa27259ffb6cad9b308ebf1d,206,211,sdv-pii-7x1gt,9,0,13,20,861,9,2148,2,1,202206081836,-1,-1,0
9251,158593,11,15,14,17,4,220^39^211^16^155,0,sdv-pii-1vkbn,sdv-pii-pkf8s,sdv-pii-s9v2l,df7adace3b79e5c31d0e4e9ddc9ca5f45734b084,0,147,sdv-pii-bkpe7,0,6,13,16,671,5,1651,3,0,202206081477,-1,-1,0
9252,225084,10,17,14,12,0,86^67^39^169^142,0,sdv-pii-iemyc,sdv-pii-czsm0,sdv-pii-n5232,7688083b3c33431c515273d1b258094d55b4cc5d,3187,116,sdv-pii-aqbvi,9,9,13,10,1387,9,388,3,0,202206081994,-1,-1,0
9253,109722,16,17,14,17,9,57^199^25^56^131,0,sdv-pii-3f4ve,sdv-pii-xe2xv,sdv-pii-k8ge7,e63500d24701ff7443656516d7f95268adfc9632,0,11,sdv-pii-6ebvp,3,0,13,20,1478,10,996,2,1,202206082084,1,-1,0
9254,279619,15,17,14,17,9,98^78^98^96^98,0,sdv-pii-zxpys,sdv-pii-43o05,sdv-pii-5ckoy,acd669df05b510fe7854cbc1a1c8fa6e3508c18a,1739,215,sdv-pii-7o1nl,8,9,13,20,630,7,2163,7,0,202206081324,-1,-1,0
9255,193859,14,17,14,17,2,195^0^86^134^10,0,sdv-pii-8lhla,sdv-pii-moezb,sdv-pii-llbch,649d02b90c5b67640c52888c4b91200d886cba83,18,179,sdv-pii-ow0k2,0,7,13,15,170,3,1207,6,0,202206081884,-1,-1,0
9256,151184,10,17,14,17,0,98^98^78^98^98,0,sdv-pii-ek2xf,sdv-pii-8qnm2,sdv-pii-r45pz,649d02b90c5b67640c52888c4b91200d886cba83,3187,183,sdv-pii-evb3a,0,7,13,20,1395,14,865,2,1,202206081189,-1,-1,0
9257,102413,10,17,14,17,0,216^0^110^100^71,0,sdv-pii-7ub9s,sdv-pii-3z8xr,sdv-pii-ut186,7688083b3c33431c515273d1b258094d55b4cc5d,961,123,sdv-pii-z2llk,0,5,13,20,437,15,2520,2,0,202206082274,-1,-1,0
9258,202795,14,15,16,17,0,171^0^100^182^59,0,sdv-pii-556o9,sdv-pii-8fu1c,sdv-pii-1wgq7,58ad3133d62eb8b16254077e49ece31be9c8e306,129,196,sdv-pii-gp6uv,0,9,13,14,1132,6,1913,2,0,202206081348,-1,-1,0
9259,226010,16,15,14,17,0,0^79^65^30^79,0,sdv-pii-qmky1,sdv-pii-g2hfb,sdv-pii-s50c7,2bc2357228735028a48afeb8fc890e43a14f78bd,757,158,sdv-pii-51j6r,3,6,13,13,782,3,2646,4,0,202206080884,-1,-1,0
9260,249040,16,17,14,17,8,65^0^63^65^98,0,sdv-pii-be1re,sdv-pii-mkl4v,sdv-pii-q1ke2,4880a2609e517f8bb972233bbdae00d24d21f403,1,216,sdv-pii-gotn0,0,7,13,18,1110,16,582,2,0,202206080399,-1,-1,0
9261,272191,11,17,16,17,4,169^98^98^112^57,0,sdv-pii-zcy7q,sdv-pii-v5x0u,sdv-pii-n0868,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,542,35,sdv-pii-yy079,0,3,13,20,473,11,2491,2,0,202206081502,-1,-1,0
